CXC_g,CRE_g,CN_g,CNumerical_Error_g,CXC_r,CRE_r,CN_r,CNumerical_Error_r,CXC_W1-fixBA,CRE_W1-fixBA,CN_W1-fixBA,CNumerical_Error_W1-fixBA,CXC_W2,CRE_W2,CN_W2,CNumerical_Error_W2,CXC_W3-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CNumerical_Error_W3-fixBA,VFID,Vcosmic,logmstar,logsfr,delta_logsfr,Size Ratio,NUV_r,W1_W3,SNR,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CRE_W1-fixBA_unscaled,CN_g_unscaled,CN_W1-fixBA_unscaled,Feature Cluster,Comp1,Comp2,RA,DEC,ms_pop,transition_pop,suppressed_pop
1358.2745,1.067591619721302,2.457256473578528,False,1359.1949,4.0526266678166785,2.2926,False,129.7064,0.9583857679539431,3.021208123342626,False,128.6668,0.0025805745219856973,19.9961,False,130.4023,0.660030079044894,0.7949,False,b'VFID5222',1068.8967728625348,9.85904754607888,-2.076307947263288,-1.3961139673365146,0.20897788455089233,4.0525224879760735,0.25731708718994284,166.65352,True,False,False,False,False,4.183562764123303,3.1583728606658226,2.4028,2.8872,1,-0.6585755925006395,4.079969768951377,186.7987005,9.4204423,False,True,False
1080.9093,2.2704194942215996,0.5766759613575636,False,1079.9471,5.249780423618987,1.6105,False,102.8839,1.5308383643580403,0.1966135572472297,False,102.7383,0.004511648037080115,2.0756,False,102.4889,4.460785141841033,0.2326,False,b'VFID5223',2635.941489321848,10.357255939483942,-1.6985109813449972,-1.416291949293081,1.169857144636385,3.4199738704833997,0.2140359076635736,219.90344,False,False,False,False,True,6.072330105471835,3.813102447844206,1.4521,1.3009,2,2.051247113273656,1.8220707301857257,172.1000925,9.4076564,False,True,False
310.93,-1.076073108471907,-0.12198927154076857,False,310.912,0.8262679505827442,1.0885,False,29.9171,-1.1319519320942648,-0.15861976301755726,False,29.9234,0.790666645135254,0.8607,False,29.6673,0.06127808746343398,9.8627,True,b'VFID5224',957.0,8.615712064822983,-5.611117920218981,-3.937732376493175,0.0798310833576675,5.1171403689575214,-3.2132042343017595,4.440374,True,False,False,False,False,0.8174253347806565,0.7675968418077146,1.0989,1.1014,0,-1.2610173686010269,-0.9411082832296784,184.254573,9.4075766,False,False,True
583.1075,-0.8765984551047977,0.7804203526048122,False,583.0776,1.1195303970985306,1.543,False,55.5454,-0.886426321009932,1.2322210713625186,False,55.5871,0.9594076106704477,1.0107,False,96.9643,19.69927021471663,0.1452,False,b'VFID5227',1114.129736576875,8.69981872869671,-3.456368599466183,-1.8501684858016896,18.7896419682175,4.502969239440917,-2.439356081777344,1.4803964,True,False,False,False,False,1.1306548655338715,1.0484111537642793,1.5551,1.8825,1,-1.7796682117948435,0.6254533197601826,190.4665545,9.4029207,False,True,False
394.2054,-0.2438190102494389,0.3588870538204564,False,393.8599,2.275863372260849,1.2952,False,37.2787,-0.2539240044591831,0.4332577089424186,False,37.0433,1.6902926403811356,0.8499,False,36.97,0.004457967616658494,0.3712,True,b'VFID5228',2229.1438223173195,8.685520064382448,-3.6287762469680875,-2.0111541856598465,0.0025160369018745613,3.732066382385254,-0.2162835538476564,2.5802004,True,False,False,True,False,2.1242909252369095,1.7718212373344393,1.342,1.4338,0,-0.5813662018422678,0.31383058137528963,189.9171375,9.3988228,False,False,True
466.0956,-0.907891791282022,0.9467786371086339,False,466.1253,1.1068937469657256,1.5364,False,44.5714,-0.9722904695407747,0.3467196670132525,False,44.585,1.0297918944285513,0.9364,False,45.3986,1.1861062845171646,19.7656,True,b'VFID5229',1299.9807374665895,8.756557835870048,-6.576794920544031,-5.015918698485306,1.2482622627557307,3.946332158203125,-1.567836772387695,6.279655,True,False,False,False,False,1.081515805302218,0.9502059942905372,1.6392,1.3852,1,-1.6162243590087815,0.13483778283217054,188.3060445,9.3972992,False,False,True
235.5544,-0.08544147190064766,-1.0265748066608347,False,235.945,2.3724997020465763,0.7573,False,22.4586,0.4372447633195411,-0.5286322138998767,False,22.3787,3.000921541512303,0.9328,False,21.0958,1.8578829344485244,0.0538,False,b'VFID5231',3188.4207868498675,8.661880048752298,-1.573892078825821,0.06261391561704444,0.7250756641632105,2.1017306885375966,-0.2688146740332016,1.9588656,False,True,False,False,False,2.3729867930148703,2.562329735052762,0.6416,0.8936,0,0.7731909251839608,-0.8450037679877722,146.0121495,9.3742637,True,False,False
1445.7694,0.46900652481541916,0.12903173087938538,False,1450.584,3.17117726728328,1.246,False,138.7046,0.6040351833645676,0.15156391813595618,False,138.8261,2.705764851503152,1.0304,False,137.7746,2.1359432154862943,1.2628,False,b'VFID5232',668.2450737897105,8.571425716375106,-2.0229494358377997,-0.3141874162267677,0.7758341715135347,2.572968980041505,-0.5188542214257819,7.562175,False,False,True,False,False,3.243621146337022,2.753092469901645,1.2258,1.2756,2,0.5641926839188198,0.5423664027338926,214.93634100000003,9.3626113,True,False,False
140.1982,-1.1314902107768727,-0.2438402861119384,False,140.1354,0.8233597870143863,1.0948,False,13.9433,-1.0022500519345037,-2.01900960267996,False,13.8896,1.2189039008812819,0.3958,False,14.5589,0.6273209064477013,19.9635,True,b'VFID5234',1693.93382128054,8.198569762194635,-2.4255063604869647,-0.41890245203172105,0.6848927095828335,2.5321071199951177,0.16235868155273536,4.7808356,False,False,True,False,False,0.7304053918571741,0.9159404059502998,1.0373,0.0566,0,-0.5453343875921648,-2.1550672196586964,148.530459,9.3598581,True,False,False
181.4845,-0.691489492524277,-0.9047237920896645,False,180.8007,1.4834720683146803,0.7212,False,16.9782,0.26986551891315436,0.22599375666762553,False,14.4871,2.1202690856955737,0.3828,False,9.3219,11.0362842551635,1.283,True,b'VFID5235',2134.845929947654,8.40647145555272,-2.3704482495033785,-0.5299187522233169,4.6549050145195565,2.7477207973632822,-1.077622805654297,2.1847532,True,False,False,True,False,1.4213263493970503,2.370893545784324,0.7032,1.3174,0,0.007258845747055864,-0.5852493512248076,186.8756085,9.3403957,False,True,False
946.1481,1.360855656975519,0.5050687092881423,False,946.2714,4.220442578939306,1.3612,False,90.8075,0.8674694692475389,-0.7296640026612523,False,89.7539,0.03460416291682,16.4915,False,91.6605,3.180837184982728,0.1999,False,b'VFID5236',1953.8849569746853,10.285633127362784,-0.5826655763249665,-0.24323336742198587,1.0413987045616946,4.37158110900879,0.6232836926025396,353.43347,True,False,False,True,False,4.644067170198777,3.0543894197770136,1.4159,0.7807,2,1.4240217123672012,0.6442461323187957,185.6759565,9.3325949,True,False,False
1090.9481,1.2233156466132116,0.012521588700133581,False,1091.6194,3.9935586911320575,1.175,False,104.4997,1.102768366959289,-0.16271518475494573,False,104.5427,3.3254974419210273,1.0019,False,104.1246,3.4315746333418065,0.4335,False,b'VFID5240',1315.1009067253437,10.216949363705075,-1.8835820824119889,-1.48928444445691,1.0325160940763818,3.3745912407226566,0.2600372708935552,369.4044,False,False,True,False,False,4.42809189625612,3.3235071618050243,1.1669,1.0991,2,1.4782914971000134,0.7216300114330371,172.531068,9.2766794,False,True,False
555.0096,-0.5055376547744773,-0.5878320301691867,False,555.2156,1.7829621288810635,0.916,False,53.1982,-0.43493512840704235,-0.4823361420859194,False,53.2828,0.0047248500255867975,19.9995,False,53.3914,1.4441017721585767,0.1389,False,b'VFID5244',1928.2941271522582,9.82779394196379,-1.1320501223252981,-0.4268903818187113,0.9228702737505827,3.214780683715821,0.9757631203662118,276.13284,True,False,False,False,False,1.7133213768247888,1.564793897076875,0.8634,0.9196,0,-0.2025557685515052,-0.9866218434608818,187.16892,9.2589166,True,False,False
185.0648,-0.5346399587634914,-1.3863913578052476,False,184.8993,1.6124131107552826,0.558,False,17.9772,-0.514836658697561,-1.1011009480609242,False,18.0022,1.8186586791335462,0.6035,False,17.8686,1.4748857838015934,3.8788,False,b'VFID5248',3727.440000000001,9.169556033272423,-1.2742110674417493,-0.04324284825761193,1.0010027347310848,2.3249824448852543,-0.1151371421337899,9.308432,False,False,False,False,True,1.6676228338347683,1.4734083460799088,0.4597,0.5721,0,0.2263670885353966,-1.8915973600906104,182.73792600000002,9.2194342,True,False,False
535.3017,1.3385854969315967,-0.7528056440528811,False,532.3111,4.139876192000172,0.8779,False,50.7875,1.289968587441824,-0.32368306521578155,False,50.7846,3.846547339654491,0.7893,False,51.3712,3.6950311569423104,0.0592,False,b'VFID5252',2977.9574416837795,9.230843140926337,-1.1889282527795522,-0.006916923517052087,1.0444983696064305,2.359196862121582,-0.23460237378173865,15.243202,False,False,False,False,True,4.609096953869994,3.537613139917687,0.78,1.0087,2,1.9966382679416164,0.26165792257970905,231.5232075,9.2041578,True,False,False
186.7324,-0.7012884636800261,0.07186461527700218,False,187.2011,1.2875599924663155,1.1757,False,18.0051,-0.8462037030505698,-0.4463676555227681,False,18.0102,1.303015778620904,0.7285,False,17.9387,1.4758632207992746,0.0609,False,b'VFID5253',2161.721880184243,8.147112728919325,-1.9607224915952914,0.08698592334081012,1.3485409252669038,1.859984673339845,-1.0511584053759755,1.9053336,True,False,False,True,False,1.4059392960287669,1.0944148547120816,1.1969,0.9398,0,-0.8301186317446204,-0.769915209507713,183.6486765,9.1997391,True,False,False
152.8124,-0.5814495461030661,-0.7640808191024862,False,152.3283,1.6299442946575449,0.8023,False,14.7358,-0.3640801150824796,-0.27329157166443585,False,15.1199,2.356393618376648,0.7617,False,14.8821,0.00596208187226842,0.2795,True,b'VFID5254',3309.192981954366,8.611884094825923,-2.0585708910870655,-0.3821275181873385,0.003622532149972831,2.2512663682861316,-0.6990017717333963,1.996069,False,False,False,False,True,1.5941190335792907,1.6458327008396976,0.7743,1.037,0,-0.2096219896281531,-0.9694961145077217,197.17458150000002,9.1947065,True,False,False
1564.7552,1.161989750658929,-0.7984997745170699,False,1565.6545,4.037767071114349,0.9138,False,149.4344,0.6178286251584857,0.8089681378941483,False,149.3629,2.316486842547198,1.9359,False,149.2801,1.3046754987662554,1.3867,False,b'VFID5257',1182.8793071466705,9.524553174158305,-1.1869541323818524,-0.23956196392256968,0.4711944767285238,2.8204029277343743,0.7091574878857436,164.66492,True,False,False,False,False,4.33179353810117,2.768868404028295,0.7569,1.6448,2,1.1046814553803028,0.6607166989171214,188.41543049999999,9.1748628,True,False,False
215.995,-0.5994251416746246,0.10905291193183965,False,215.9441,1.5467279257312094,1.2388,False,21.0872,-0.8051812609406829,-0.30730137826622733,False,21.2924,1.2851174229182776,0.6811,False,18.1034,0.0014710334153330642,13.8052,False,b'VFID5264',2093.5439866996962,8.546804439763502,-4.023118160345647,-2.294688364346614,0.0012888727320797117,4.7473452650146495,-0.7867668946484372,1.093456,True,False,False,False,False,1.5658924530546634,1.141333336270851,1.2157,1.0179,0,-0.8032283415407305,-0.6088395663257063,191.91381900000002,9.1576151,False,False,True
476.7388,-0.2615743314579683,-0.4685525467496809,False,477.095,2.210294017595927,0.9462,False,45.6468,-0.08563282721716543,-0.6935174542834317,False,45.4979,1.829688922269933,0.7827,False,46.826,230.89793572624905,6.7098,False,b'VFID5265',1425.853996982146,8.687602920696552,-1.7602961481821957,-0.1443378979297476,117.54715944758317,2.664595033386229,0.5193050268115229,8.824635,True,False,False,False,False,2.0964102354518017,1.9643004289628236,0.9237,0.801,0,0.191251653358216,-0.8427262435989455,188.6287545,9.1545147,True,False,False
228.855,-0.7964661897417026,-0.18845346130686147,False,228.6435,1.2068774634187702,0.99,False,22.0816,-0.8737011425778763,-1.1402745472881186,False,22.0795,1.0829860323520302,0.5075,False,23.1068,0.8566224331567959,2.5592,False,b'VFID5267',1991.4537389735478,8.253435507454146,-1.7218914114239847,0.2408850697963747,0.8058799702963614,1.8414234572753898,-0.3644427468652367,5.4027147,False,False,False,False,True,1.2564843453910501,1.0629652860608683,1.0653,0.5501,0,-0.5777718282105677,-1.4050400086058337,219.8018955,9.1349496,True,False,False
305.8332,-1.2001089559531692,-0.30179864206868023,False,305.8886,0.6888747460662615,1.4945,False,29.3265,-1.2524933921929484,0.1193347296808552,False,29.188,1.0788292332084255,0.7425,False,28.2214,0.9502953968431803,0.0552,False,b'VFID5270',3163.6984595064323,8.468177065200168,-2.1480911037954997,-0.3568528009395009,1.5090514120202752,2.866155099609376,-0.1810598883496084,0.55901635,False,False,False,False,True,0.6226552742876516,0.6297302989637388,1.008,1.2575,0,-1.4392570977330328,-0.9619491862770699,144.2585025,9.1027167,True,False,False
582.6337,0.12879392234431933,-0.06956959806453475,False,583.7782,2.803933876346796,1.0711,False,56.2452,0.33840952133700986,0.20889982245939548,False,56.3611,2.571947586136126,0.9759,False,56.5374,0.8626169806373509,2.6165,False,b'VFID5271',2392.1398594453735,9.096555336276507,-2.3128205045062598,-1.0235384372088547,0.3521907443251804,3.787095473632812,-0.3211236100097654,10.647196,True,False,False,False,False,2.709394706889434,2.4492891835933377,1.1254,1.3078,0,0.24559997435563397,0.24419516588341622,187.57010549999998,9.0852432,False,True,False
1332.8441,1.6420550244028667,-0.3720212235179746,False,1334.0156,4.845011822480255,1.0322,False,127.7771,1.274684082050573,-0.2399940123213202,False,127.8136,3.5569008960466952,1.0176,False,127.8445,2.473197268650032,0.5603,False,b'VFID5276',1537.9271570968758,10.125533494376295,-2.6173173944712014,-2.1499956438904713,0.7025865461815778,5.141979350341796,-0.2655451575537118,202.64532,True,False,False,False,False,5.085626758951481,3.5201318358448246,0.9725,1.0557,2,2.003046192244125,0.6552392495788265,185.5235505,9.043709,False,False,True
646.3843,-0.16194895493446307,0.2904447631684676,False,646.8536,2.1277843897404183,1.4841,False,62.0948,-0.3600288675900311,0.2637428613774677,False,62.103,1.6799253086845722,1.2878,False,62.1828,1.8127104447300453,0.4741,False,b'VFID5279',2212.580034998628,10.073578728569599,-1.5235014179965738,-1.0146775661115015,1.098302055406613,3.7401975549926743,0.2472283416894534,173.48535,False,False,False,False,True,2.2528492085886027,1.6504662226630764,1.3074,1.3386,0,-0.5174674134736517,0.16456598597184766,175.077084,9.009869,False,True,False
602.0383,1.5453721050924845,-0.5126641965051532,False,604.4328,4.677407043808642,1.0348,False,57.9102,2.180337120113304,0.9745656255363797,False,63.8392,0.0029321815093492527,0.6572,False,56.7733,14.655701428556192,5.0524,False,b'VFID5283',1660.6913902462309,8.534957025368191,-1.389855875941543,0.34803777933573365,3.216825375976883,1.8803934858398446,-0.41294515471923887,7.0953617,False,True,False,False,False,4.933808244988667,4.55595182070011,0.9014,1.7378,2,2.159449724843216,1.5763200916911293,203.9398065,8.969199,True,False,False
520.0968,0.8143320421334562,0.4178344602201454,False,520.119,3.8264328278834263,1.3922,False,49.554,1.3935674995323468,0.5372458087091533,False,49.5593,3.8357420649639318,1.3235,False,50.6359,87.83735239148301,18.9135,True,b'VFID5286',2269.687605362923,9.247955423356114,-2.56397003390153,-1.3956282047882835,24.024863546886188,4.236699332214355,-1.2221534192651369,2.6919196,True,False,False,True,False,3.78587625454655,3.6561020303013314,1.3718,1.4922,2,1.0346468890282583,1.3385662508170182,184.3104825,8.9423131,False,True,False
333.1061,0.005679395966117091,1.613398635655457,False,333.2037,2.347220262928445,1.7875,False,31.9364,-0.15262776358791338,0.7208275396329604,False,31.9295,2.2505518585829885,0.8603,False,32.2763,9.82529626112579,14.4646,True,b'VFID5288',3867.3249182566897,9.39947448485684,-1.2473024968853386,-0.19999594417654354,5.204968256311826,2.40682588745117,-0.29808443404540874,9.208975,False,False,False,False,True,2.516071371441006,1.8876765000845304,1.9762,1.5953,1,-0.9189191313188668,1.3789579006569823,217.96867350000002,8.9330124,True,False,False
437.1565,-0.41457917554280954,0.20103460312598587,False,435.4457,1.8540622645953706,1.2599,False,41.1908,-0.2985572221896139,0.5021676312193472,False,41.491,1.6170702450228702,1.7878,False,40.683,2.228056372325933,0.0117,True,b'VFID5291',3315.620294528184,9.834522211710109,-3.2196358833348397,-2.519850766855115,1.2947996945080886,5.371538347106933,-1.5351097642480465,17.519018,False,False,False,False,True,1.856150960868869,1.7207730135991426,1.2622,1.4725,0,-0.6777894152418529,0.18200811440508402,144.64354500000002,8.8878994,False,False,True
550.6341,2.218971110846579,1.3145075917966291,False,550.2459,11.409125003742098,2.8662,False,52.3347,2.3379223481300953,1.4804392410111966,False,52.2465,0.002178319780840688,0.3077,False,52.405,2.3445803108578995,0.7676,False,b'VFID5293',1261.5340855179018,9.377513438186051,-0.9587363769220151,0.10611292801612426,0.4950354882209819,2.248414482849121,0.19034174344970722,66.79189,True,False,False,False,False,5.99154213211007,4.736186327335159,1.8251,2.0219,2,1.8311138801367794,3.3036671078682995,186.6966705,8.8845899,True,False,False
541.2211,-0.1659420663941996,-0.94745077122501,False,540.0804,2.300846237902835,0.7693,False,51.4825,0.09242007287878899,-0.6354693027013162,False,51.5277,2.1669038849941513,0.757,False,52.0001,1.8835022634943832,1.1431,False,b'VFID5295',1804.7176605650745,9.148772096245544,-1.0943974865251687,0.1531731953320168,0.8687964004499437,2.449825469970703,0.5153471325683601,33.098713,False,False,False,False,True,2.2465789361120456,2.1679443682304975,0.6816,0.8336,0,0.5148807530431605,-1.0033471382404031,174.96983849999998,8.8745163,True,False,False
682.1201,0.36959019807993787,-0.42167155575395465,False,681.7615,3.130979207899094,1.0528,False,65.735,0.6041067920941693,-0.46061260069629334,False,65.8424,2.832202103200931,0.9881,False,65.518,2.055380176348124,0.3787,False,b'VFID5296',1261.5340855179018,9.171714315746245,-1.3971288224829548,-0.1678846656919608,0.7465492190337814,2.2307397801513673,-0.07851042479736492,39.811974,True,False,False,False,False,3.0875104383000798,2.753174370751191,0.9474,0.9318,2,0.9092350216801126,-0.21028805142281104,186.62441249999998,8.872245,True,False,False
